round_number,round_name,coder,unit_id,unit_text,theme,code,scope,start_offset,end_offset,quote,memo,created_at,account,account_confidence,account_duration,account_suspension,accountsOrder,aor,condition,num_messages,user_finish_id,user_id
1,round 1,subham,2e81601f-453c-4d49-baa2-208a30e95b69::3,th message was insulting and bad language was used,Patterns of behavior,Majority offesnive,unit,,,,,Thu Sep 03 2026 16:03:52 GMT+0000 (Coordinated Universal Time),3,5,4.504,Suspend,23154,0.5,crowd,1,00841f,2e81601f-453c-4d49-baa2-208a30e95b69
1,round 1,subham,2e81601f-453c-4d49-baa2-208a30e95b69::4,there was no bad languages used just fact.,Type of offensiveness,No offensive content,unit,,,,,Thu Sep 03 2026 18:20:41 GMT+0000 (Coordinated Universal Time),4,5,3.383,Do not suspend,23154,0.25,crowd,1,00841f,2e81601f-453c-4d49-baa2-208a30e95b69
1,round 1,subham,2e81601f-453c-4d49-baa2-208a30e95b69::4,there was no bad languages used just fact.,Reflection on the decision,Not offensive at all,unit,,,,,Thu Sep 03 2026 18:20:38 GMT+0000 (Coordinated Universal Time),4,5,3.383,Do not suspend,23154,0.25,crowd,1,00841f,2e81601f-453c-4d49-baa2-208a30e95b69
1,round 1,subham,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7::1,All of their messages are extremely offensive which includes not only death threats but also derogatory terms,Patterns of behavior,Consistent offensive behavior,span,0,45,All of their messages are extremely offensive,,Wed Sep 02 2026 18:26:59 GMT+0000 (Coordinated Universal Time),1,5,4.698,Suspend,42315,1,ai,3,73800e,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7
1,round 1,subham,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7::1,All of their messages are extremely offensive which includes not only death threats but also derogatory terms,Type of offensiveness,Death wish,span,70,83,death threats,,Wed Sep 02 2026 18:27:06 GMT+0000 (Coordinated Universal Time),1,5,4.698,Suspend,42315,1,ai,3,73800e,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7
1,round 1,subham,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7::1,All of their messages are extremely offensive which includes not only death threats but also derogatory terms,Type of offensiveness,derogatory remarks,span,93,109,derogatory terms,,Wed Sep 02 2026 18:27:10 GMT+0000 (Coordinated Universal Time),1,5,4.698,Suspend,42315,1,ai,3,73800e,2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7
1,round 1,subham,304298ef-5fc6-4f7c-b744-61b877e0cee7::1,It is extremely hateful,Type of offensiveness,Extreme offensive,unit,,,,,Tue Sep 01 2026 17:28:13 GMT+0000 (Coordinated Universal Time),1,4.98,6.75,Suspend,21354,1,crowd,1,93c6d3,304298ef-5fc6-4f7c-b744-61b877e0cee7
1,round 1,subham,30e22309-754e-4431-897d-e433d6a81eb9::2,Uses vulgar and offensive language to denigrate and insult individuals.  States clearly threatening action.,Type of offensiveness,derogatory remarks,unit,,,,,Thu Sep 03 2026 17:56:08 GMT+0000 (Coordinated Universal Time),2,4.97,6.312,Suspend,23154,0.75,control,2,800376,30e22309-754e-4431-897d-e433d6a81eb9
1,round 1,subham,30e22309-754e-4431-897d-e433d6a81eb9::2,Uses vulgar and offensive language to denigrate and insult individuals.  States clearly threatening action.,Type of offensiveness,Hate speech and offensive language,span,5,70,vulgar and offensive language to denigrate and insult individuals,,Thu Sep 03 2026 17:56:06 GMT+0000 (Coordinated Universal Time),2,4.97,6.312,Suspend,23154,0.75,control,2,800376,30e22309-754e-4431-897d-e433d6a81eb9
1,round 1,subham,3246c910-edc5-4a19-a587-0cbcced72c21::1,"Just clear slurs and pure hatred, zero reason to not suspend this account, this is literally indefensible.",Decision outcomes,Permanent ban,unit,,,,,Tue Sep 01 2026 18:06:17 GMT+0000 (Coordinated Universal Time),1,5,2.869,Suspend,43512,1,crowd,3,e660af,3246c910-edc5-4a19-a587-0cbcced72c21
1,round 1,subham,3246c910-edc5-4a19-a587-0cbcced72c21::1,"Just clear slurs and pure hatred, zero reason to not suspend this account, this is literally indefensible.",Type of offensiveness,Extreme offensive,unit,,,,,Tue Sep 01 2026 18:06:15 GMT+0000 (Coordinated Universal Time),1,5,2.869,Suspend,43512,1,crowd,3,e660af,3246c910-edc5-4a19-a587-0cbcced72c21
1,round 1,subham,3246c910-edc5-4a19-a587-0cbcced72c21::1,"Just clear slurs and pure hatred, zero reason to not suspend this account, this is literally indefensible.",Type of offensiveness,Hate speech and offensive language,span,0,73,"Just clear slurs and pure hatred, zero reason to not suspend this account",,Tue Sep 01 2026 18:06:09 GMT+0000 (Coordinated Universal Time),1,5,2.869,Suspend,43512,1,crowd,3,e660af,3246c910-edc5-4a19-a587-0cbcced72c21
1,round 1,subham,3246c910-edc5-4a19-a587-0cbcced72c21::5,"Nothing said here deserved a suspension, just seemed like a normal person updating on normal things.",Type of offensiveness,No offensive content,unit,,,,,Tue Sep 01 2026 18:05:41 GMT+0000 (Coordinated Universal Time),5,4.5,14.104,Do not suspend,43512,0,crowd,5,e660af,3246c910-edc5-4a19-a587-0cbcced72c21
1,round 1,subham,3246c910-edc5-4a19-a587-0cbcced72c21::5,"Nothing said here deserved a suspension, just seemed like a normal person updating on normal things.",Patterns of behavior,Normal behavior,unit,,,,,Tue Sep 01 2026 18:05:37 GMT+0000 (Coordinated Universal Time),5,4.5,14.104,Do not suspend,43512,0,crowd,5,e660af,3246c910-edc5-4a19-a587-0cbcced72c21
1,round 1,subham,32be39db-f881-4abe-8804-3ca4460756e8::1,"A horrible hateful person, full of slurs and rude words",Type of offensiveness,Hate speech and offensive language,unit,,,,,Wed Sep 02 2026 18:23:35 GMT+0000 (Coordinated Universal Time),1,5,4.662,Suspend,35241,1,control,3,054a45,32be39db-f881-4abe-8804-3ca4460756e8
1,round 1,subham,32be39db-f881-4abe-8804-3ca4460756e8::1,"A horrible hateful person, full of slurs and rude words",Type of offensiveness,derogatory remarks,unit,,,,,Wed Sep 02 2026 18:23:39 GMT+0000 (Coordinated Universal Time),1,5,4.662,Suspend,35241,1,control,3,054a45,32be39db-f881-4abe-8804-3ca4460756e8
1,round 1,subham,32be39db-f881-4abe-8804-3ca4460756e8::2,"Everything about their posts is bad and wrong. Slurs, rude language, insults, nothing good !",Type of offensiveness,Hate speech and offensive language,unit,,,,,Thu Sep 03 2026 16:02:49 GMT+0000 (Coordinated Universal Time),2,5,4.662,Suspend,35241,0.75,control,2,054a45,32be39db-f881-4abe-8804-3ca4460756e8
1,round 1,subham,32be39db-f881-4abe-8804-3ca4460756e8::2,"Everything about their posts is bad and wrong. Slurs, rude language, insults, nothing good !",Type of offensiveness,derogatory remarks,span,47,92,"Slurs, rude language, insults, nothing good !",,Thu Sep 03 2026 16:02:48 GMT+0000 (Coordinated Universal Time),2,5,4.662,Suspend,35241,0.75,control,2,054a45,32be39db-f881-4abe-8804-3ca4460756e8
1,round 1,subham,33a7ec32-7245-4843-9294-2caeb54be5c0::1,Derogatory terms and the wishes of death of humans/animals.,Type of offensiveness,derogatory remarks,unit,,,,,Wed Sep 02 2026 18:40:10 GMT+0000 (Coordinated Universal Time),1,5,7.467,Suspend,13254,1,control,2,469184,33a7ec32-7245-4843-9294-2caeb54be5c0
1,round 1,subham,33a7ec32-7245-4843-9294-2caeb54be5c0::1,Derogatory terms and the wishes of death of humans/animals.,Type of offensiveness,Death wish,unit,,,,,Wed Sep 02 2026 18:40:08 GMT+0000 (Coordinated Universal Time),1,5,7.467,Suspend,13254,1,control,2,469184,33a7ec32-7245-4843-9294-2caeb54be5c0
1,round 1,subham,33a7ec32-7245-4843-9294-2caeb54be5c0::3,Derogatory remarks.,Type of offensiveness,derogatory remarks,unit,,,,,Tue Sep 01 2026 03:42:22 GMT+0000 (Coordinated Universal Time),3,5,11.086,Suspend,13254,0.5,control,3,469184,33a7ec32-7245-4843-9294-2caeb54be5c0
1,round 1,subham,33a7ec32-7245-4843-9294-2caeb54be5c0::5,"No offensive remarks seen in any of the 4 messages, only positive or inquisitive ones.",Positive content,Personal opinions and thoughts,unit,,,,,Wed Sep 02 2026 19:18:47 GMT+0000 (Coordinated Universal Time),5,5,4.817,Do not suspend,13254,0,control,4,469184,33a7ec32-7245-4843-9294-2caeb54be5c0
1,round 1,subham,3820a2cf-9127-4286-8f06-13a8111285e8::3,causes there is the usage of informal language,,comment too short and not sure what needs to be done,unit,,,,,Thu Sep 03 2026 17:02:56 GMT+0000 (Coordinated Universal Time),3,3.99,14.275,Suspend,25341,0.5,control,1,452a02,3820a2cf-9127-4286-8f06-13a8111285e8
1,round 1,subham,3820a2cf-9127-4286-8f06-13a8111285e8::4,cause the user use a formal language and there is no threats in the message,Type of offensiveness,No offensive content,unit,,,,,Wed Sep 02 2026 19:24:52 GMT+0000 (Coordinated Universal Time),4,2.29,6.34,Do not suspend,25341,0.25,control,1,452a02,3820a2cf-9127-4286-8f06-13a8111285e8
1,round 1,subham,3820a2cf-9127-4286-8f06-13a8111285e8::4,cause the user use a formal language and there is no threats in the message,Reflection on the decision,Not offensive at all,unit,,,,,Wed Sep 02 2026 19:24:56 GMT+0000 (Coordinated Universal Time),4,2.29,6.34,Do not suspend,25341,0.25,control,1,452a02,3820a2cf-9127-4286-8f06-13a8111285e8
1,round 1,subham,3820a2cf-9127-4286-8f06-13a8111285e8::5,cause the user use a formal language and there is no threats in the message,Type of offensiveness,No offensive content,unit,,,,,Tue Sep 01 2026 04:25:07 GMT+0000 (Coordinated Universal Time),5,4.64,14.05,Do not suspend,25341,0,control,1,452a02,3820a2cf-9127-4286-8f06-13a8111285e8
1,round 1,subham,3820a2cf-9127-4286-8f06-13a8111285e8::5,cause the user use a formal language and there is no threats in the message,Patterns of behavior,Normal behavior,unit,,,,,Tue Sep 01 2026 04:25:03 GMT+0000 (Coordinated Universal Time),5,4.64,14.05,Do not suspend,25341,0,control,1,452a02,3820a2cf-9127-4286-8f06-13a8111285e8
1,round 1,subham,3887d13a-2522-48e4-930f-24545d0aeb9e::3,user is commentating about their experience and advising,Positive content,Personal opinions and thoughts,unit,,,,,Tue Sep 01 2026 17:40:34 GMT+0000 (Coordinated Universal Time),3,4.03,7.387,Do not suspend,15432,0.5,control,2,a2e107,3887d13a-2522-48e4-930f-24545d0aeb9e
1,round 1,subham,39ab5a4c-c7ab-4268-8f50-8b8122d844ab::2,The posts contained hate speech.,Type of offensiveness,Hate speech and offensive language,unit,,,,,Thu Sep 03 2026 19:10:06 GMT+0000 (Coordinated Universal Time),2,3.99,4.209,Suspend,52431,0.75,crowd,2,732194,39ab5a4c-c7ab-4268-8f50-8b8122d844ab
1,round 1,subham,39ab5a4c-c7ab-4268-8f50-8b8122d844ab::5,I did not find anything that a reasonable person would be offended by.,Type of offensiveness,No offensive content,unit,,,,,Tue Sep 01 2026 17:38:15 GMT+0000 (Coordinated Universal Time),5,3.98,4.096,Do not suspend,52431,0,crowd,4,732194,39ab5a4c-c7ab-4268-8f50-8b8122d844ab
1,round 1,subham,39ab5a4c-c7ab-4268-8f50-8b8122d844ab::5,I did not find anything that a reasonable person would be offended by.,Reflection on the decision,Not offensive at all,unit,,,,,Tue Sep 01 2026 17:38:27 GMT+0000 (Coordinated Universal Time),5,3.98,4.096,Do not suspend,52431,0,crowd,4,732194,39ab5a4c-c7ab-4268-8f50-8b8122d844ab
1,round 1,subham,39ab5a4c-c7ab-4268-8f50-8b8122d844ab::5,I did not find anything that a reasonable person would be offended by.,Patterns of behavior,Normal behavior,unit,,,,,Tue Sep 01 2026 17:38:10 GMT+0000 (Coordinated Universal Time),5,3.98,4.096,Do not suspend,52431,0,crowd,4,732194,39ab5a4c-c7ab-4268-8f50-8b8122d844ab
1,round 1,subham,3a71a704-c4b8-415f-bd4d-ce52c8458a98::1,Ya this just didn't seem like it was going to get any better,Patterns of behavior,Consistent offensive behavior,unit,,,,,Wed Sep 02 2026 18:41:37 GMT+0000 (Coordinated Universal Time),1,5,2.866,Suspend,53241,1,crowd,1,937abe,3a71a704-c4b8-415f-bd4d-ce52c8458a98
1,round 1,subham,3a71a704-c4b8-415f-bd4d-ce52c8458a98::5,"This account has posts that seem genuine and supportive, probably indicative of someone who is level, civil, and not angry",Patterns of behavior,Normal behavior,unit,,,,,Tue Sep 01 2026 18:02:45 GMT+0000 (Coordinated Universal Time),5,4.98,7.015,Do not suspend,53241,0,crowd,2,937abe,3a71a704-c4b8-415f-bd4d-ce52c8458a98
1,round 1,subham,3c0629eb-8736-469a-8958-3acea68b50f2::4,"Though one message did include a threat of violence and use of a slur, this behavior was not repeated in other messages. This leads me to a strong suspicion that this is not the user's typical conduct and they can be expected to not continue.",Reflection on the decision,Expressed uncertainty,unit,,,,,Thu Sep 03 2026 18:47:56 GMT+0000 (Coordinated Universal Time),4,3.55,4.555,Do not suspend,32145,0.25,control,9,7141db,3c0629eb-8736-469a-8958-3acea68b50f2
1,round 1,subham,3c0629eb-8736-469a-8958-3acea68b50f2::4,"Though one message did include a threat of violence and use of a slur, this behavior was not repeated in other messages. This leads me to a strong suspicion that this is not the user's typical conduct and they can be expected to not continue.",Patterns of behavior,One-off offensive,span,7,69,one message did include a threat of violence and use of a slur,,Thu Sep 03 2026 18:47:37 GMT+0000 (Coordinated Universal Time),4,3.55,4.555,Do not suspend,32145,0.25,control,9,7141db,3c0629eb-8736-469a-8958-3acea68b50f2
1,round 1,subham,3d2ab706-ff3e-4b33-b082-b66817a2dbef::1,The hatred and death wish expressed warrnat a suspension.,Type of offensiveness,Threats of violence,unit,,,,,Tue Sep 01 2026 03:42:41 GMT+0000 (Coordinated Universal Time),1,4.84,3.713,Suspend,54312,1,control,2,102c7c,3d2ab706-ff3e-4b33-b082-b66817a2dbef
1,round 1,subham,3d2ab706-ff3e-4b33-b082-b66817a2dbef::1,The hatred and death wish expressed warrnat a suspension.,Type of offensiveness,Hate speech and offensive language,unit,,,,,Tue Sep 01 2026 03:42:45 GMT+0000 (Coordinated Universal Time),1,4.84,3.713,Suspend,54312,1,control,2,102c7c,3d2ab706-ff3e-4b33-b082-b66817a2dbef
1,round 1,subham,3e408ba5-696a-45e0-b576-fd67c97fb7f0::4,Lots of normal messages but there ending up being a recurring theme of direct death threats that were not okay.,Type of offensiveness,Death wish,span,52,111,recurring theme of direct death threats that were not okay.,,Thu Sep 03 2026 18:24:04 GMT+0000 (Coordinated Universal Time),4,5,4.44,Suspend,13452,0.25,control,7,2b5e4d,3e408ba5-696a-45e0-b576-fd67c97fb7f0
1,round 1,subham,4087dea3-9032-4482-962a-3976a83c5ad7::4,Message 3 uses violent language and threats against another person.,Type of offensiveness,derogatory remarks,unit,,,,,Wed Sep 02 2026 18:39:49 GMT+0000 (Coordinated Universal Time),4,5,3.924,Suspend,24531,0.25,crowd,3,c23f5d,4087dea3-9032-4482-962a-3976a83c5ad7
1,round 1,subham,4087dea3-9032-4482-962a-3976a83c5ad7::4,Message 3 uses violent language and threats against another person.,Type of offensiveness,Extreme offensive,unit,,,,,Wed Sep 02 2026 18:39:48 GMT+0000 (Coordinated Universal Time),4,5,3.924,Suspend,24531,0.25,crowd,3,c23f5d,4087dea3-9032-4482-962a-3976a83c5ad7
1,round 1,subham,4087dea3-9032-4482-962a-3976a83c5ad7::4,Message 3 uses violent language and threats against another person.,Type of offensiveness,Threats of violence,span,15,66,violent language and threats against another person,,Wed Sep 02 2026 18:39:42 GMT+0000 (Coordinated Universal Time),4,5,3.924,Suspend,24531,0.25,crowd,3,c23f5d,4087dea3-9032-4482-962a-3976a83c5ad7
1,round 1,subham,4403b5d3-138f-46fd-8120-8fafc7639941::2,physical threat,Type of offensiveness,Threats of violence,unit,,,,,Tue Sep 01 2026 17:01:49 GMT+0000 (Coordinated Universal Time),2,5,5.877,Suspend,43251,0.75,ai,1,ce86b5,4403b5d3-138f-46fd-8120-8fafc7639941
1,round 1,subham,4403b5d3-138f-46fd-8120-8fafc7639941::5,uplifting,,comment too short and not sure what needs to be done,unit,,,,,Tue Sep 01 2026 16:53:49 GMT+0000 (Coordinated Universal Time),5,5,5.035,Do not suspend,43251,0,ai,1,ce86b5,4403b5d3-138f-46fd-8120-8fafc7639941
1,round 1,subham,44c5e862-bfc8-45a3-921f-1ca8b6805aab::4,Contained several harmful messages,Type of offensiveness,derogatory remarks,unit,,,,,Tue Sep 01 2026 15:09:25 GMT+0000 (Coordinated Universal Time),4,3.03,12.614,Suspend,43125,0.25,control,11,0964f8,44c5e862-bfc8-45a3-921f-1ca8b6805aab
1,round 1,subham,45cf4ff1-2f10-412c-9cc6-c6af7b830e2e::4,One message they are threatening to murder someone.,Type of offensiveness,Death wish,span,12,51,they are threatening to murder someone.,,Thu Sep 03 2026 17:56:57 GMT+0000 (Coordinated Universal Time),4,5,6.139,Suspend,34152,0.25,crowd,5,9fb5fb,45cf4ff1-2f10-412c-9cc6-c6af7b830e2e
1,round 1,subham,46f6bb91-10f9-48c8-aa76-72cd972429f8::1,The same type of offensive language as other accounts I would suspend,Decision outcomes,Permanent ban,unit,,,,,Wed Sep 02 2026 18:41:19 GMT+0000 (Coordinated Universal Time),1,5,4.318,Suspend,32145,1,control,3,0a5e9e,46f6bb91-10f9-48c8-aa76-72cd972429f8
1,round 1,subham,46f6bb91-10f9-48c8-aa76-72cd972429f8::2,"A lot of extreme language and threats, and thus definitely suspending",Type of offensiveness,Death wish,unit,,,,,Thu Sep 03 2026 19:05:48 GMT+0000 (Coordinated Universal Time),2,5,3.73,Suspend,32145,0.75,control,4,0a5e9e,46f6bb91-10f9-48c8-aa76-72cd972429f8
1,round 1,subham,46f6bb91-10f9-48c8-aa76-72cd972429f8::2,"A lot of extreme language and threats, and thus definitely suspending",Decision outcomes,Permanent ban,unit,,,,,Thu Sep 03 2026 19:05:55 GMT+0000 (Coordinated Universal Time),2,5,3.73,Suspend,32145,0.75,control,4,0a5e9e,46f6bb91-10f9-48c8-aa76-72cd972429f8
1,round 1,subham,46f6bb91-10f9-48c8-aa76-72cd972429f8::2,"A lot of extreme language and threats, and thus definitely suspending",Type of offensiveness,Threats of violence,unit,,,,,Thu Sep 03 2026 19:05:50 GMT+0000 (Coordinated Universal Time),2,5,3.73,Suspend,32145,0.75,control,4,0a5e9e,46f6bb91-10f9-48c8-aa76-72cd972429f8
